"","X","business_id","review_id","user_id","stars.x","date","text","useful","funny","cool","name","address","city","state","postal_code","latitude","longitude","stars.y","review_count","is_open","categories"
"36",823446,"826djy6K_9Fp0ptqJ2_Yag","GZr2uakiCISvmTifenEKpw","yaWnpONXlvdXbi36aKcznw",4,"2012-01-30","Chipotle's third location in Toronto, just opened near Union Station, is noticably smaller than the other locations but still serves the same great tasting food.
I have been a huge fan of Chipotle since I was living in Denver a while ago, which is where it was originated. It was my weekly treat.
For such a large city as Toronto, I think there is a lack of burrito places and what we have is rather disappointing (Burrito Boys, Z Teca, etc.), and I think Chipotle is still the best.
My positive review of the Yonge & Dundas location also applies to this new location.

The decor is departure from the plywood, conduit pipe and corregated steel interiors of the other restaurants. It looks more modern, brighter and upscale. The only down side is that it doesn't pack enough seating.

The food is always good, the meats are humanely raised and hormone free and freshly grilled. The only change is that they now offer a brown rice option which a great plus if you are trying to avoid processed grains like white rice. My favorites are the grilled chicken and the stewed pulled pork.
I always get the hot salsa which has a decent amount of heat, and I also shake some of the great chipotle flavoured Tobasco sauce which the smokey flavour makes any food come to life. If I see a bottle of this in the supermarket I will be sure to get it -- it's that good.

When I was there recently they haven't got their credit card reader working yet and they are still waiting for their liquor license, but I'm sure they will have those fixed soon.

I eagerly waiting for a location to open on the West side of town.",3,0,3,"Chipotle Mexican Grill","123 Front St, Unit 103 and 103-A","Toronto","ON","M5J 2M2",43.6449201,-79.3833328,3.5,80,1,"Mexican;Fast Food;Restaurants"
"37",823447,"826djy6K_9Fp0ptqJ2_Yag","BEl-HiV8qQ0rDNp0Qbvo-g","1cCxhud9FqTXnajGM-umow",1,"2015-11-23","Very disappointed in you Chipotle.    The three of us that ordered steak all had ours full of gristle and fat showing a blatant lack of giving a shit while trimming  or cooking the meat. 

I wrestled with myself,   alternating between bites of terrible and barely acceptable morsels of steak with changes of heart with whether to complain or not.    At the end of the meal, I had had enough!

 I discreetly went up to the cashier and whispered to them that this was a terrible experience to which they responded with a blank look which I telepathically understood to mean Buddy I couldn't care less 

You let me down Chipotle",0,3,0,"Chipotle Mexican Grill","123 Front St, Unit 103 and 103-A","Toronto","ON","M5J 2M2",43.6449201,-79.3833328,3.5,80,1,"Mexican;Fast Food;Restaurants"
"38",823448,"826djy6K_9Fp0ptqJ2_Yag","fk70sWZoMk2E4qTKytyLNg","NaFJ0B1CrCU1rBzig57qIg",4,"2012-09-26","Had the chicken bowl for the first time and it tasted AMAZING. I can't wait to go back for more! The portion was huge, definitely lots of chicken and then whatever else I asked for (rice, beans, salsa, sour cream). The only off putting thing for me was that I asked for guacamole too and I was charged an extra $2 something... which I wasn't aware of until I had to go pay. Had I known I would've just stuck with the sour cream. Anyway as I was saying, the portion was huge and taste was great. Cost was $8.95 for the bowl which I thought was reasonable considering how much food I was getting. Atmosphere of the store was quite nice. Not very busy but they still had customers. I will definitely revisit a Chipotle again, just maybe not this location because others have said other locations were better. Even though this location was perfectly fine with me :)",0,0,0,"Chipotle Mexican Grill","123 Front St, Unit 103 and 103-A","Toronto","ON","M5J 2M2",43.6449201,-79.3833328,3.5,80,1,"Mexican;Fast Food;Restaurants"
"39",823449,"826djy6K_9Fp0ptqJ2_Yag","v8rytRVh69CG5PSmx2X5Zw","YOOsYiXGEtGFX_wSeZNcww",3,"2014-08-07","This Chipotle gets a solid three stars. The line ups are long due to the work crowd but it moves pretty fast. For some reason, I didn't find the food as fresh as the location at Yonge & Dundas. In general I find Chipotle a bit expensive ($10 plus tax for a chicken salad bowl?!) especially when you add guacamole.",1,0,0,"Chipotle Mexican Grill","123 Front St, Unit 103 and 103-A","Toronto","ON","M5J 2M2",43.6449201,-79.3833328,3.5,80,1,"Mexican;Fast Food;Restaurants"
"40",823450,"826djy6K_9Fp0ptqJ2_Yag","cDjhupSk-GynzpweG9G3OQ","KBh4r16e9Grc1HI9pG4wTg",3,"2012-07-29","Mmm this is a great chain. I'm glad it made its way to Canada. It's about $8-9 a burrito. You can skip the burrito and opt for the bowl (aka no tortilla), or salad (toppings on bed of lettuce), or tacos (3 soft flour tacos) if you wish. The ingredients are all very fresh and the meats are tender. The steak is not quite as juicy and delicious as the ones I've had in their Californian chains but it's still pretty good. Place gets crowded during lunch time so be prepared to wait in line!",0,0,0,"Chipotle Mexican Grill","123 Front St, Unit 103 and 103-A","Toronto","ON","M5J 2M2",43.6449201,-79.3833328,3.5,80,1,"Mexican;Fast Food;Restaurants"
"41",823451,"826djy6K_9Fp0ptqJ2_Yag","sAxdTfEd5hOaToZWP8GXCA","0_iROv6FL4KCveV916IpTA",4,"2016-06-01","My favourite burrito\/mexican fast food. I've given Mucho Burrito\/Freshwest\/burritoboyz all a try and I still think chipotle is a better choice. The ingredients overall seem fresher than the other places. 

I usually opt for the burrito bowl as the burrito itself is too messy for me. The service isn't bad for the amount of people they have go through there during rush hour. We received excellent service today when we went - one of the burritos we ordered broke while it was being wrapped and the preparer insisted on rewrapping it with a newly toasted tortilla. On top of that we also got chips and guac on the house!

Ps. you can buy beer at certain chipotle locations.",0,1,0,"Chipotle Mexican Grill","123 Front St, Unit 103 and 103-A","Toronto","ON","M5J 2M2",43.6449201,-79.3833328,3.5,80,1,"Mexican;Fast Food;Restaurants"
"42",823452,"826djy6K_9Fp0ptqJ2_Yag","hf3-2mj9qDRr1eowT8_t9w","zsZVg16yjZu5NIiS0ayjrQ",3,"2012-07-25","I've had Chipotle in the U.S. and at the other Canadian locations, and I have to agree with the other reviewers - this location doesn't quite live up to the U.S. standard.

Chipotle is an awesome well-rounded, filling meal, with fresh ingredients, and it's quick.  So it's the perfect solution for a pre-game or pre-concert meal, right between the ACC and Rogers Center.  Even with a long line-up, the service is speedy (albeit, maybe a bit *too* speedy, as there is a lack of personality and customer service with this speediness).

I do find they go a bit light on some ingredients, and heavier on others, making it not quite the right balance compared with the U.S. portions I've had.  I always get the vegetarian burrito bowl, and I find it perfectly satisfying.

Cash and credit accepted; no debit.  Liquor licence is apparently pending.",0,0,0,"Chipotle Mexican Grill","123 Front St, Unit 103 and 103-A","Toronto","ON","M5J 2M2",43.6449201,-79.3833328,3.5,80,1,"Mexican;Fast Food;Restaurants"
"43",823453,"826djy6K_9Fp0ptqJ2_Yag","MTg6MhcyLdAsJSnbVXuGXQ","sWKaLjpYG6VABf23CXDhyA",3,"2015-06-13","I haven't been back to a chipotle in a longgg time however since trying other mexican joints I decided to give them another try. First thing I notice is that they don't have a lot of meat options of course you have the standard chicken, steak and tofu even. However I like seafood in my burrito bowls and that's one meat they didn't offer here...at least I didn't see any option for it on the signs. Ordered the steak burrito bowl, and really liked the fact that they offer brown rice as an alternative. Secondly, I found that they are very limited to topping options also. I like their salsa however I would like the option to add more red onion or other veggies. And onto of course getting guacamole added is a hefty price of $2, although it is plentiful\/tasted great it was quite pricey. The steak meat were actual chunks however I did encounter some really chewy\/stringy bits that didn't digest well. Added chips and salsa was enough for both to share and take home too! I would say Chipotle does not compare to the other fast food mexican restaurants I frequent. but I would come back considering where I am. Worth a try just be aware of the price for the quantity you get.",1,0,0,"Chipotle Mexican Grill","123 Front St, Unit 103 and 103-A","Toronto","ON","M5J 2M2",43.6449201,-79.3833328,3.5,80,1,"Mexican;Fast Food;Restaurants"
"44",823454,"826djy6K_9Fp0ptqJ2_Yag","rs8iHa8uqgTcnZyeghqxrw","9MhJcCAjGt2xKjugSpFm4g",1,"2017-10-01","It was my first time being to a Chipotle restaurant and unless it's a bathroom emergency, it will be my last.
The burrito I got didn't taste bad, it was an average chain burrito; however every other chain Texmex restaurant I've been to has more variety of toppings. I thought the cost was high, they didn't grill my burrito after wrapping it (so it was cold aside from the meat) and they didn't wrap it well, a large portion of my burrito was wasted... I recommend going to Quesada, it's cheaper, there are more toppings, they wrap burrito's well, they grill the burrito and they have a stamp point system to earn free food.",0,0,0,"Chipotle Mexican Grill","123 Front St, Unit 103 and 103-A","Toronto","ON","M5J 2M2",43.6449201,-79.3833328,3.5,80,1,"Mexican;Fast Food;Restaurants"
"45",823455,"826djy6K_9Fp0ptqJ2_Yag","U5BYzXuKJ09OQ0z_XG6Pzg","Tl1lk9OewTh_BSvLr95RIQ",1,"2014-02-03","First and last check-in. Small portions, dry meat, expensive. Feels like I didn't even eat after the meal and it was for $10. Now I'm going to find another place to satisfy my hunger pains.",1,0,0,"Chipotle Mexican Grill","123 Front St, Unit 103 and 103-A","Toronto","ON","M5J 2M2",43.6449201,-79.3833328,3.5,80,1,"Mexican;Fast Food;Restaurants"
"46",823456,"826djy6K_9Fp0ptqJ2_Yag","RD6bxuajjk1g5Ci5LnKfZg","1fNQRju9gmoCEvbPQBSo7w",3,"2014-10-18","Came here two nights ago for dinner before watching the Mayor's debate at the CBC headquarters. Just wanted something not so pricey and quick. Not really my first choice for Mexican but decent... I had the Barboca bowl (Bar-ba-coa says the  gril-man, as I try to pronounce it) Decent amount of flavour with the pinto beans, grilled vegtables. cheese and sour cream but felt really heavy. $12.50 for this and a drink.",0,0,0,"Chipotle Mexican Grill","123 Front St, Unit 103 and 103-A","Toronto","ON","M5J 2M2",43.6449201,-79.3833328,3.5,80,1,"Mexican;Fast Food;Restaurants"
"47",823457,"826djy6K_9Fp0ptqJ2_Yag","3NwWHyBpXBLLTKWcUyMnnQ","_UdhJBqplWgzlYUeg4NZhg",2,"2015-08-25","The skimpiest Chipotle ever. If you want a satisfying bowl, DON'T come here. All the staffs are extremely skimpy on food and they serve you the least amount of food you can expect from a standard chipotle restaurant. If you are a vegetarian or chose a veggie bowl, you get literally half a bowl. Yes you can ask for more, but how much more can you ask when all they do is give you like tiny little bit more. 

Never have I ever gone to a Chipotle and felt not full afterwards. Never coming back to this location again. Go to Yonge and Dundas or Yorkdale if you want good chipotle bowls...",0,0,0,"Chipotle Mexican Grill","123 Front St, Unit 103 and 103-A","Toronto","ON","M5J 2M2",43.6449201,-79.3833328,3.5,80,1,"Mexican;Fast Food;Restaurants"
"48",823458,"826djy6K_9Fp0ptqJ2_Yag","d-asKCwrLJXnuoQHC3r3zw","x3Ep6liarHbLtagcJQIyRQ",4,"2014-02-17","Fresh, affordable food. Tastes very good for what is essentially a fast-food chain.

I like the chicken bowl with cilantro-lime rice.",0,0,1,"Chipotle Mexican Grill","123 Front St, Unit 103 and 103-A","Toronto","ON","M5J 2M2",43.6449201,-79.3833328,3.5,80,1,"Mexican;Fast Food;Restaurants"
"49",823459,"826djy6K_9Fp0ptqJ2_Yag","RMD_fjpzQDZHxFk_KHFJSA","OmBHPdD3UhTeO3UHq6kBjA",1,"2014-07-06","This burrito was massive.  Full of ingredients and packed with sauces.  I ordered a steak burrito and my gf ordered a chicken burrito bowl.  We both opted for the Guac and the total price came out to $25.28 after taxes.  Yes... thats right... $25 for two items.

Okay...the prices are high so they should be worth it right? well.... not in this case.  My burrito was falling apart and it tasted like a cold breakfast sandwich.  The burrito bowl was decent but not that tasty as well.  
If you want a tasty, well priced, and yummy burrito.... go to Burrito Boyz instead.  But if you like over paying for soggy wraps and subpar ingredients...go here.",3,0,0,"Chipotle Mexican Grill","123 Front St, Unit 103 and 103-A","Toronto","ON","M5J 2M2",43.6449201,-79.3833328,3.5,80,1,"Mexican;Fast Food;Restaurants"
"50",823460,"826djy6K_9Fp0ptqJ2_Yag","zXNXYhtk4ycJ4K69wnMUMw","aM2vN1DjTI41VPRIroZ7lw",5,"2013-05-14","This place is absolutely great.  I have only had good experiences with the staff, they all seem very happy to be at their jobs which is rare in the food service industry.  The food is delicious.  It all seems very homemade and fresh with real (mostly) unprocessed ingredients.  I like that all their meats are hormone-free and come from ethically-raised animals.  There are a lot of healthy options here, especially if you do a naked burrito without the tortilla shell.  The guac is a pricey add-on, but is extremely fresh and they always give you a heaping portion of it.  It's also great if you're in the area and don't feel like going to a sit-down restaurant as it seems to be one of the only street-level fast food joints around Front & University.  My only complaint, which is a pretty petty one, is that they often run out of meats during peak times, but they are always cooking up more.  I guess it's just one of the downsides of only serving super-fresh foods.",1,0,1,"Chipotle Mexican Grill","123 Front St, Unit 103 and 103-A","Toronto","ON","M5J 2M2",43.6449201,-79.3833328,3.5,80,1,"Mexican;Fast Food;Restaurants"
"51",823461,"826djy6K_9Fp0ptqJ2_Yag","E3h0FvhRb8vfo72oLHJ_Nw","-eRl2zFyQP5Hv7ZdCyN7YA",5,"2014-02-27","OMG.  The burritos are out of this world.  I am a small person but I was determined to finish my steak burrito because it was just so tasty.  A little expensive but amazing food.",0,0,0,"Chipotle Mexican Grill","123 Front St, Unit 103 and 103-A","Toronto","ON","M5J 2M2",43.6449201,-79.3833328,3.5,80,1,"Mexican;Fast Food;Restaurants"
"52",823462,"826djy6K_9Fp0ptqJ2_Yag","UA5j6WyiAf1fsC-6qTaUMQ","JLv2Dmfj73-I0d9N41tz1A",4,"2014-02-24","slightly disapointted in the fact that they didn't have a large\/larger size burrito, as well the toppings weren't as available as a standard chipotle. 
still amazing food and amazing flavor",0,0,0,"Chipotle Mexican Grill","123 Front St, Unit 103 and 103-A","Toronto","ON","M5J 2M2",43.6449201,-79.3833328,3.5,80,1,"Mexican;Fast Food;Restaurants"
"53",823463,"826djy6K_9Fp0ptqJ2_Yag","olfrcmGhYae3Cdt6N8sfZA","uYkcssUb34fxmr6HQr2TbQ",4,"2013-03-09","Few of the marlies were eating here...Kadri got a parking ticket. Menu is $2-4 cheaper in California.",0,0,0,"Chipotle Mexican Grill","123 Front St, Unit 103 and 103-A","Toronto","ON","M5J 2M2",43.6449201,-79.3833328,3.5,80,1,"Mexican;Fast Food;Restaurants"
